provincia,municipi,poblacio,marca,direccio,horari,gasoleo_a,gasolina_95,url
girona,maanet-de-la-selva,MAÇANET DE LA SELVA,LOW COST FUEL,"N-II km 689,216",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-low-cost-fuel-n-ii-km-689216-en-el-municipio-maanet-de-la-selva
girona,maanet-de-la-selva,MAÇANET DE LA SELVA,LOW COST FUEL,"N-II km 689,216",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-low-cost-fuel-n-ii-km-689216-en-el-municipio-maanet-de-la-selva
girona,maanet-de-la-selva,MAÇANET DE LA SELVA,GALP,"C-35 KM.82,5,",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp--c-35--km.825--en-el-municipio-maanet-de-la-selva
girona,arbucies,ARBUCIES,ZONA DIESEL,CTRA. ARBÚCIES-VILADRAU,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-zona-diesel--ctra.-arbucies-viladrau-en-el-municipio-arbucies
girona,arbucies,ARBUCIES,BONAREA,"POLIGONO PONT CREMAT, 2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bonarea-poligono-pont-cremat-2-en-el-municipio-arbucies
girona,arbucies,ARBUCIES,REPSOL,"CARRETERA CARRETERA SANT HILARI ARBÚCIES KM 16.300 KM. 16,300",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-carretera-sant-hilari-arbucies-km-16.300-km.-16300-en-el-municipio-arbucies
girona,angles,ANGLES,SHELL,"CALLE ILLES1 Y 2, PLAN PARCIAL SECTOR CUC, S/N",L-V: 09:00-13:00 y 15:00-18:00; S: 09:00-13:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-calle-illes1-y-2-plan-parcial-sector-cuc-sn-en-el-municipio-angles
girona,angles,ANGLES,ESCLATOIL,"CARRER DEL VAPOR, 2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-carrer-del-vapor-2-en-el-municipio-angles
girona,angles,ANGLES,CEPSA,CARRETERA N-141 KM. 102,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-n-141-km.-102-en-el-municipio-angles
girona,celra,CELRA,SHELL,CARRETERA DE PALAMÒS C255 KM. 5,L-V: 09:00-13:00 y 15:00-18:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-de-palamos-c255-km.-5-en-el-municipio-celra
girona,celra,CELRA,REPSOL,"CR C-66, 30,5",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cr-c-66-305-en-el-municipio-celra
girona,llana,LLANÇA,GALP,"CARRETERA N-260 KM. 18,2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-n-260-km.-182-en-el-municipio-llana
girona,llana,LLANÇA,REPSOL,"AVENIDA EUROPA, 2",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-avenida-europa-2-en-el-municipio-llana
girona,bescano,BESCANO,PETROLIS INDEPENDENTS - PETRO7,"CARRETERA N-142E KM. 110,5",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrolis-independents---petro7-carretera-n-142e-km.-1105-en-el-municipio-bescano
girona,bescano,BESCANO,PETROLIS DE BARCELONA,"CARRER CAN CULEBRA, PARCELA 44, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrolis-de-barcelona-carrer-can-culebra-parcela-44-sn-en-el-municipio-bescano
girona,hostalric,HOSTALRIC,ESCLATOIL,"CARRER POMPEU FABRA, 2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-esclatoil-carrer-pompeu-fabra-2-en-el-municipio-hostalric
girona,hostalric,HOSTALRIC,REPSOL,"AVENIDA CORONEL ESTRADA, 136",L-S: 06:30-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-avenida-coronel-estrada-136-en-el-municipio-hostalric
girona,begur,BEGUR,ANEU OIL,"CALLE DELS SALINCS, 11",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-aneu-oil-calle-dels-salincs-11-en-el-municipio-begur
girona,begur,BEGUR,"""BP""BEGUR","CARRER DE LA CREU, 30",L-D: 08:00-14:00 y 17:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bpbegur-carrer-de-la-creu-30-en-el-municipio-begur
girona,jonquera-la,LA JONQUERA,TORTUGA,"CARRETERA N-II KM. 773,5",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-tortuga-carretera-n-ii-km.-7735-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,GALP,AUTOPISTA AP 7 KM 7 KM. 7,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-autopista-ap-7-km-7-km.-7-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,GALP,CARRETERA N-II KM. 774,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-n-ii-km.-774-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,GALP,"CARRETERA N-2 KM. 772,500",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-n-2-km.-772500-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,GALP,"CARRETERA N-II KM. 774,800",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-n-ii-km.-774800-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,TRAMUNTANA,"AVENIDA 11 DE SETEMBRE, 4",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-tramuntana-avenida-11-de-setembre-4-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,REPSOL,"CARRETERA N-2 KM. 772,5",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-n-2-km.-7725-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,GALP,"ZONA COMERCIAL SECTOR DUANA, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-zona-comercial-sector-duana-sn-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,REPSOL,AUTOPISTA AP-7 KM. 7,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-autopista-ap-7-km.-7-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,VALCARCE,"CALLE LES SALINES, 9",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-valcarce-calle-les-salines-9-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,REPSOL,"CR N-2, 772,5",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cr-n-2-7725-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,AND GO,"CALLE CARRER PEDRAFORCA Nº3, 3",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-and-go-calle-carrer-pedraforca-n3-3-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,BP,"CRTA N-II km 775,65",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-crta-n-ii-km-77565-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,BP,"CARRETERA N-II KM. 775,65",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-carretera-n-ii-km.-77565-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,SHELL,"CARRETERA GI-601 A CANTALLOPS, ESQ. N-II, POL. SECTOR LES OLIVERES KM. 128",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-gi-601-a-cantallops-esq.-n-ii-pol.-sector-les-oliveres-km.-128-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,MOEVE,CARRETERA UNIDIRECCIONAL - UNE ADUANA DE LA JUNQUERA (N-II) KM. 783,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-moeve-carretera-unidireccional---une-aduana-de-la-junquera-n-ii-km.-783-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,HAM,CARRETERA N-II KM. 774,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-ham-carretera-n-ii-km.-774-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,HAM,AUTOPISTA AP7 KM. 7,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-ham-autopista-ap7-km.-7-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,DYNEFF,"AVINGUDA EUSKADI, 11",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-dyneff--avinguda-euskadi-11-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,MOLGAS,"CALLE BASSEGODA, 4",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-molgas-calle-bassegoda-4-en-el-municipio-jonquera-la
girona,jonquera-la,LA JONQUERA,"ANDAMUR ""LA JONQUERA""",CARRETERA NACIONAL II KM. 765,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-andamur-la-jonquera-carretera-nacional-ii-km.-765-en-el-municipio-jonquera-la
girona,cadaques,CADAQUES,REPSOL,"CALLE SERIÑANA, 18",L: 07:00-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-seriana-18-en-el-municipio-cadaques
girona,fornells-de-la-selva,FORNELLS DE LA SELVA,SERVICO,CARRETERA NACIONAL II KM. 710,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-servico-carretera-nacional-ii-km.-710-en-el-municipio-fornells-de-la-selva
girona,besalu,BESALU,REPSOL,CARRETERA N-260 KM. 63,L-S: 07:00-21:00; D: 07:00-14:00 y 17:00-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-n-260-km.-63-en-el-municipio-besalu
girona,camprodon,CAMPRODON,REPSOL,CARRETERA C-151 KM. 23,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-151-km.-23-en-el-municipio-camprodon
girona,amer,AMER,REPSOL,"CARRETERA C-63 KM. 48,61",L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-14:30,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-63-km.-4861-en-el-municipio-amer
girona,cellera-de-ter-la,CELLERA DE TER (LA),REPSOL,"CARRER CODINA, 1",L-S: 06:00-22:00; D: 07:00-14:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carrer-codina-1-en-el-municipio-cellera-de-ter-la
girona,riudellots-de-la-selva,ALGORFA,BP EL ZOCO,"POLIGONO SECTOR VIII - EL ZOCO, S/N",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-el-zoco-poligono-sector-viii---el-zoco-sn-en-el-municipio-riudellots-de-la-selva
girona,mont-ras,MONT-RAS,PETROLIS INDEPENDENTS,"CARRETERA C-31 KM. 38,5",L-S: 07:00-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrolis-independents-carretera-c-31-km.-385-en-el-municipio-mont-ras
girona,forallac,VULPELLAC,BP,PARCELA 27 POLIGON 8 (C-66),L-D: 06:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-parcela-27-poligon-8-c-66-en-el-municipio-forallac
girona,planes-dhostoles-les,LES PLANES D'HOSTOLES,Q8,"CARRETERA CTRA. C-63 KM. KM 54,34",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-q8-carretera-ctra.-c-63-km.-km-5434-en-el-municipio-planes-dhostoles-les
girona,avinyonet-de-puigventos,AVINYONET DE PUIGVENTOS,E.S.AVINYONET,"CARRETERA C-260 DE BESALU A ROSES KM. 41,000",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-e.s.avinyonet-carretera-c-260-de-besalu-a-roses-km.-41000-en-el-municipio-avinyonet-de-puigventos
girona,llivia,LLIVIA,PETROCAT,"AVINGUDA CATALUNYA, 31",L-D: 08:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrocat-avinguda-catalunya-31-en-el-municipio-llivia
girona,cora,CORÇA,BP,"CARRETERA C-66 KM. 12,977",L-D: 06:30-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-carretera-c-66-km.-12977-en-el-municipio-cora
girona,llers,LLERS,PETROMIRALLES,CARRETERA N-II KM. 760,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petromiralles-carretera-n-ii-km.-760-en-el-municipio-llers
girona,llers,HOSTALETS,EUROWAG FIGUERES,"CALLE LAYETAN, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-eurowag-figueres-calle-layetan-sn-en-el-municipio-llers
girona,llers,HOSTALETS,REPSOL,"CALLE KARPETAN, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-karpetan-sn-en-el-municipio-llers
girona,llers,LLERS,ANDAMUR,"CALLE PEGASO, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-andamur-calle-pegaso-sn-en-el-municipio-llers
girona,llers,LLERS,NIEVES,"CARRER CARPETAN, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-nieves-carrer-carpetan-sn-en-el-municipio-llers
girona,portbou,YESTE,CEPSA,CARRETERA DE HELLIN KM. 42,L-D: 07:00-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-de-hellin-km.-42-en-el-municipio-portbou
girona,port-de-la-selva-el,AGOST,CEPSA,CARRETERA AGOST-NOVELDA KM 2 KM. 2,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-agost-novelda-km-2-km.-2-en-el-municipio-port-de-la-selva-el
girona,port-de-la-selva-el,AGOST,PETRONOR,CARRETERA SAN VICENTE - AGOST KM. 11,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petronor-carretera-san-vicente---agost-km.-11-en-el-municipio-port-de-la-selva-el
girona,port-de-la-selva-el,AGOST,GALP,AUTOPISTA AP 7 KM. 696,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-autopista-ap-7-km.-696-en-el-municipio-port-de-la-selva-el
girona,port-de-la-selva-el,AGOST,GALP,AUTOPISTA AP 7 KM. 696,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-autopista-ap-7-km.-696-en-el-municipio-port-de-la-selva-el
girona,bascara,BASCARA,MLC,"CARRETERA GI-623 KM. 1,8",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-mlc-carretera-gi-623-km.-18-en-el-municipio-bascara
girona,cervia-de-ter,CERVIA DE TER,CERVIA OIL,"CAMI FONTANALS, S/N",L-D: 06:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cervia-oil-cami-fontanals-sn-en-el-municipio-cervia-de-ter
girona,sant-feliu-de-buixalleu,BANYERES DE MARIOLA,CEPSA,"CALLE LES MOLINES, 35,",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-calle-les-molines-35--en-el-municipio-sant-feliu-de-buixalleu
girona,sant-feliu-de-buixalleu,BANYERES DE MARIOLA,REPSOL,"CALLE PADRE JESUALDO FERRERO, 1",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-calle-padre-jesualdo-ferrero-1-en-el-municipio-sant-feliu-de-buixalleu
girona,aiguaviva,AIGUAVIVA,REPSOL,AUTOVIA A2 KM. 708,L-S: 06:00-22:00; D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-autovia-a2-km.-708-en-el-municipio-aiguaviva
girona,aiguaviva,AIGUAVIVA,HAM,AUTOPISTA AP7 KM. 70,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-ham-autopista-ap7-km.-70-en-el-municipio-aiguaviva
girona,maanet-de-cabrenys,MAÇANET DE CABRENYS,PETROCAT,"CAMI DE LES ROVIRES, S/N",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrocat-cami-de-les-rovires-sn-en-el-municipio-maanet-de-cabrenys
girona,fortia,FORTIA,GALP,"CARRETERA C-260 KM. 33,056",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-c-260-km.-33056-en-el-municipio-fortia
girona,fortia,FORTIA,GALP,"CARRETERA C-260 KM. 33,176",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-carretera-c-260-km.-33176-en-el-municipio-fortia
girona,borrassa,BORRASSA,AOIL,CARRETERA CTRA N II KM. 747,L: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-aoil-carretera-ctra-n-ii-km.-747-en-el-municipio-borrassa
girona,bellcaire-demporda,BELLCAIRE D'EMPORDA,FULL ENERGY BELLCAIRE D'EMPORDA,"CARRETERA GI-632 KM. 2,4",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-full--energy-bellcaire-demporda-carretera-gi-632-km.-24-en-el-municipio-bellcaire-demporda
girona,capmany,CAPMANY,SHELL,"CARRETERA A-II KM. 770,35",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-a-ii-km.-77035-en-el-municipio-capmany
girona,capmany,CAPMANY,SHELL,"CARRETERA A-II KM. 770,52",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carretera-a-ii-km.-77052-en-el-municipio-capmany
girona,pau,PAU,REPSOL,"CARRETERA GE-610 KM. 6,85",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-ge-610-km.-685-en-el-municipio-pau
girona,far-demporda-el,EL FAR D'EMPORDA,SHELL,"CARRER CARRER LA PIRETA PARCELA 11, 11",L-D: 00:00-23:59,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-shell-carrer-carrer-la-pireta-parcela-11-11-en-el-municipio-far-demporda-el
girona,pont-de-molins,PONT DE MOLINS,PETREM,"POLIGONO SECTOR SUD I-2 RICARDELL, 15",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petrem-poligono-sector-sud-i-2-ricardell-15-en-el-municipio-pont-de-molins
girona,pont-de-molins,PONT DE MOLINS,CALSINA CARRE,"CAMI DEL ROURE, 5",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-calsina-carre-cami-del-roure-5-en-el-municipio-pont-de-molins
girona,palol-de-revardit,PALOL DE REVARDIT,PETROESTANY,CTRA. C-66 km 38,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petroestany-ctra.-c-66-km-38-en-el-municipio-palol-de-revardit
girona,palol-de-revardit,PALOL DE REVARDIT,REPSOL,CARRETERA C-66 KM. 36,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-66-km.-36-en-el-municipio-palol-de-revardit
girona,riudaura,ALFAS DEL PI (L'),BEROIL,"AVINGUDA PAIS VALENCIÁ, 37",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-beroil-avinguda-pais-valencia-37-en-el-municipio-riudaura
girona,riudaura,ALFAS DEL PI (L'),GALP,"AP-1535 km 2,000",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-galp-ap-1535-km-2000-en-el-municipio-riudaura
girona,riudaura,ALFAS DEL PI (L'),BP ALFAZ DEL PI,"CALLE MALLORCA, CTRA. CV-763, 1",L-D: 07:00-23:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-alfaz-del-pi-calle-mallorca-ctra.-cv-763-1-en-el-municipio-riudaura
girona,riudaura,ALFAS DEL PI (L'),REPSOL,CL AVDA. DEL PAIS VALENCIANO S.N.,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-cl-avda.-del-pais-valenciano-s.n.-en-el-municipio-riudaura
girona,riudaura,ALFAS DEL PI (L'),PLENERGY,"AVENIDA ALBIR, 90",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-plenergy-avenida-albir-90-en-el-municipio-riudaura
girona,riudaura,ALFAS DEL PI (L'),PLENERGY,"AVENIDA PAIS VALENCIÁ, 47",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-plenergy-avenida-pais-valencia-47-en-el-municipio-riudaura
girona,pera-la,PERA (LA),REPSOL,"CARRETERA C-66 KM. 18,800",L-D: 07:00-20:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c-66-km.-18800-en-el-municipio-pera-la
girona,garrigas,GARRIGAS,REPSOL,AUTOPISTA AP-7 KM. 35,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-autopista-ap-7-km.-35-en-el-municipio-garrigas
girona,garrigas,GARRIGAS,CEPSA,AUTOPISTA AP-7 (MRG.IZDO.) KM. 35,L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-autopista-ap-7-mrg.izdo.-km.-35-en-el-municipio-garrigas
girona,brunyola,BRUNYOLA,REPSOL,"CARRETERA C63 KM. 32,200",L-V: 06:00-22:00; S: 07:00-22:00; D: 08:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-c63-km.-32200-en-el-municipio-brunyola
girona,juia,JUIA,Q8,"CARRETERA C-66 KM. 27,5",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-q8-carretera-c-66-km.-275-en-el-municipio-juia
girona,regencos,ALCALALI,REPSOL,"POLIGONO PLAZA MOSQUERA, 6",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol--poligono-plaza-mosquera-6-en-el-municipio-regencos
girona,rupia,ALMORADI,LAS MAROMAS,"AVENIDA COMUNIDAD EUROPEA, 1",L-D: 06:30-22:30,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-las-maromas-avenida-comunidad-europea-1-en-el-municipio-rupia
girona,rupia,ALMORADI,PETROPRIX,"CALLE PARTIDA DE LA ERA ALTA, 57",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petroprix-calle-partida-de-la-era-alta-57-en-el-municipio-rupia
girona,rupia,ALMORADI,CEPSA,"CARRETERA C-3321 KM. 38,1",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-c-3321-km.-381-en-el-municipio-rupia
girona,rupia,ALMORADI,GASOLEO EXPRES,"AVENIDA DOCTOR MARAÑON, 0",L-S: 06:00-22:00; D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-gasoleo-expres-avenida-doctor-maraon-0-en-el-municipio-rupia
girona,rupia,ALMORADI,LAS MAROMAS-2,"CALLE REINO UNIDO, 1",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-las-maromas-2-calle-reino-unido-1-en-el-municipio-rupia
girona,rupia,ALMORADI,REPSOL,"AVENIDA ORIHUELA, 17",L-D: 06:00-00:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-avenida-orihuela-17-en-el-municipio-rupia
girona,rupia,ALMORADI,BP,"AVENIDA PRINCIPE DE ESPAÑA, 10",L-V: 06:00-22:00; S-D: 07:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-avenida-principe-de-espaa-10-en-el-municipio-rupia
girona,riumors,ALGUEÑA,CEPSA,"CALLE SAN JUAN, 32",L-D: 06:30-21:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-calle-san-juan-32-en-el-municipio-riumors
girona,biure,BIURE,BP,CR N-II MADRID-FRANCIA KM 764,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-cr-n-ii-madrid-francia-km--764-en-el-municipio-biure
girona,biure,BIURE,BP,CRTA N-II km 764,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-bp-crta-n-ii-km-764-en-el-municipio-biure
girona,cabanelles,CABANELLES,CEPSA,CARRETERA N-260 KM. 50,L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-cepsa-carretera-n-260-km.-50-en-el-municipio-cabanelles
girona,pedret-i-marza,PEDRET,PETRONOR,"CARRETERA CR N-260 KM. 27,8",L-D: 06:00-22:00,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-petronor-carretera-cr-n-260-km.-278-en-el-municipio-pedret-i-marza
girona,rabos,ALBATERA,REPSOL,"CARRETERA CATRAL-ALBATERA KM. 4,2",L-D: 24H,-,-,https://www.clickgasoil.com/g/precios-combustible-gasolinera-repsol-carretera-catral-albatera-km.-42-en-el-municipio-rabos
